"BehaviorSpace results (NetLogo 6.0.4)"
"attitude_change_2.nlogo"
"LambdaTheta"
"09/07/2018 16:46:20:472 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","200","-30","30"
"[run number]","N","alpha","eta","theta","M","motivated_cognition","lambda","k","polarity","b","initial_groupspread","intergroup_credibility","theta_as","spinup_tick","skip_ticks_draw","iterations_per_tick","rolling","visualization","color_axis_max","focus_one","run_and_export_figs","[step]","cum_biasmean","cum_sd","cum_fragmentation"
"1860","500","0.2","1","0.01","3.5","true","0.7","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.032882920048680896","0.7255816087860528","4.286951103628161"
"1861","500","0.2","1","0.01","3.5","true","0.7","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03136052213809086","0.7520321369015124","4.4337102755466775"
"1862","500","0.2","1","0.01","3.5","true","0.7","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03303869178937365","0.7869954551247652","4.693027276865749"
"1863","500","0.2","1","0.01","3.5","true","0.7","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.036344416930171826","0.7880965119141132","4.72098924290823"
"1864","500","0.2","1","0.01","3.5","true","0.8","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.033075296866522025","0.28804231192436847","1.9329097320321489"
"1865","500","0.2","1","0.01","3.5","true","0.8","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.024934669211100307","0.3652574808506167","2.436067650495701"
"1866","500","0.2","1","0.01","3.5","true","0.8","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03147846660313679","0.4656676154423176","3.06179629209416"
"1867","500","0.2","1","0.01","3.5","true","0.8","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.034302712960896854","0.5218468675344609","3.377799554892108"
"1868","500","0.2","1","0.01","3.5","true","0.8","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03851890254522705","0.6013660010185483","3.792831234816679"
"1869","500","0.2","1","0.01","3.5","true","0.8","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.04168065772301611","0.6423359763921749","3.9949099891100106"
"1870","500","0.2","1","0.01","3.5","true","0.8","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03000682943480691","0.6852788150343295","4.207134876402885"
"1871","500","0.2","1","0.01","3.5","true","0.8","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03132798538283481","0.7106026875153064","4.326902036235232"
"1872","500","0.2","1","0.01","3.5","true","0.8","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.033114611243526576","0.7357191180666911","4.419959552299205"
"1873","500","0.2","1","0.01","3.5","true","0.9","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.028631946811456515","0.2701025166348652","1.8104761195888341"
"1874","500","0.2","1","0.01","3.5","true","0.9","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.027221031070338547","0.3318515850820943","2.224033336300784"
"1875","500","0.2","1","0.01","3.5","true","0.9","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.02961821195193213","0.4077541193390941","2.724228090422231"
"1876","500","0.2","1","0.01","3.5","true","0.9","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.029931292129778884","0.4791027652163188","3.1611187363559954"
"1877","500","0.2","1","0.01","3.5","true","0.9","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.030312564311314072","0.5296448245402051","3.4622684364266143"
"1878","500","0.2","1","0.01","3.5","true","0.9","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03260788049592145","0.5744392312270067","3.688996762124789"
"1879","500","0.2","1","0.01","3.5","true","0.9","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03024546304180171","0.6134931675912826","3.8982260672434816"
"1880","500","0.2","1","0.01","3.5","true","0.9","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.027227267835226988","0.6326155637027739","3.9748999910725407"
"1881","500","0.2","1","0.01","3.5","true","0.9","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.029411080429151235","0.6680347377531072","4.137610246012585"
"1882","500","0.2","1","0.01","3.5","true","1","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.024678291585378157","0.25897347696710876","1.7362926053042798"
"1883","500","0.2","1","0.01","3.5","true","1","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03142759676901135","0.2894632909422155","1.9526860037742864"
"1884","500","0.2","1","0.01","3.5","true","1","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03069385405032882","0.3547739922803858","2.3812547481287014"
"1885","500","0.2","1","0.01","3.5","true","1","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03513343461798046","0.41950955829263115","2.8009659125436657"
"1886","500","0.2","1","0.01","3.5","true","1","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.025074959358562833","0.47956553243679245","3.162810451275296"
"1887","500","0.2","1","0.01","3.5","true","1","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.029767934023491895","0.5080111313878383","3.3332525764793624"
"1888","500","0.2","1","0.01","3.5","true","1","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03953347090383078","0.5482920449062604","3.5561819421552636"
"1889","500","0.2","1","0.01","3.5","true","1","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03465870379557766","0.594586662470462","3.810559790233414"
"1890","500","0.2","1","0.01","3.5","true","1","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03638579825627921","0.6249136379902214","3.9652019254801516"
"1891","500","0.2","1","0.01","3.5","true","1.1","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.026539785923506382","0.2425900727727425","1.6346177817341883"
"1892","500","0.2","1","0.01","3.5","true","1.1","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.027002921118433987","0.2814984034214115","1.8938090948707753"
"1893","500","0.2","1","0.01","3.5","true","1.1","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.027515778005140372","0.31508091101049074","2.1128145898038593"
"1894","500","0.2","1","0.01","3.5","true","1.1","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.023644419454928654","0.36245120277874165","2.4397174680020046"
"1895","500","0.2","1","0.01","3.5","true","1.1","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03098220435067925","0.41759243375194677","2.7883172352952497"
"1896","500","0.2","1","0.01","3.5","true","1.1","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.028613392386591052","0.46537841463730123","3.093613842350735"
"1897","500","0.2","1","0.01","3.5","true","1.1","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03395726001734673","0.5099160154102619","3.36489308882112"
"1898","500","0.2","1","0.01","3.5","true","1.1","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.02832691448468084","0.5362078811215124","3.510923652772017"
"1899","500","0.2","1","0.01","3.5","true","1.1","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03624025169362028","0.5711590451169545","3.692338509186543"
"1900","500","0.2","1","0.01","3.5","true","1.2","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.026782185483396493","0.23497815752814788","1.5817420765228853"
"1901","500","0.2","1","0.01","3.5","true","1.2","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03080510201999064","0.2546446886462898","1.7177032004441148"
"1902","500","0.2","1","0.01","3.5","true","1.2","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03240689570907803","0.2805184281716418","1.8925451367113937"
"1903","500","0.2","1","0.01","3.5","true","1.2","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.02591432257202406","0.33286040849796866","2.239785656338156"
"1904","500","0.2","1","0.01","3.5","true","1.2","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.027995608278264243","0.3723115886910547","2.497560742017798"
"1905","500","0.2","1","0.01","3.5","true","1.2","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.026371255984864662","0.4057065979036298","2.7212222038854637"
"1906","500","0.2","1","0.01","3.5","true","1.2","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.029459862121147116","0.44600117141258533","2.960599225240476"
"1907","500","0.2","1","0.01","3.5","true","1.2","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.025075457446459497","0.487609039774664","3.2213599050322284"
"1908","500","0.2","1","0.01","3.5","true","1.2","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.04030538883416011","0.5135574364277372","3.3931647284958792"
"1909","500","0.2","1","0.01","3.5","true","1.3","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.02899403186474906","0.2247664513631208","1.5098804424644832"
"1910","500","0.2","1","0.01","3.5","true","1.3","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03568093424568209","0.23926627473274617","1.6130254871331655"
"1911","500","0.2","1","0.01","3.5","true","1.3","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.02686950223029522","0.2673923227432713","1.8019647477895497"
"1912","500","0.2","1","0.01","3.5","true","1.3","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.027294715563533786","0.2805728653217386","1.8954953933467118"
"1913","500","0.2","1","0.01","3.5","true","1.3","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03299093515123825","0.32556437258326393","2.1947450186907598"
"1914","500","0.2","1","0.01","3.5","true","1.3","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.02298289460647429","0.3677125642320645","2.4761555007973493"
"1915","500","0.2","1","0.01","3.5","true","1.3","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.030200806649290656","0.40859146660766055","2.745194863447475"
"1916","500","0.2","1","0.01","3.5","true","1.3","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.028950892898569888","0.41875379954666214","2.8037802592712233"
"1917","500","0.2","1","0.01","3.5","true","1.3","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.025770548488892583","0.47104213462699085","3.132059778712733"
"1918","500","0.2","1","0.01","3.5","true","1.4","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.025277879143867952","0.2163972832321887","1.4531030166126628"
"1919","500","0.2","1","0.01","3.5","true","1.4","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.030566517734375475","0.228006981688915","1.5358751092240803"
"1920","500","0.2","1","0.01","3.5","true","1.4","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.028325477339581254","0.2466323253307491","1.6585627172139805"
